PUMFID,TBC_05A,TBC_05BR,TBC_10AR,TBC_10BR,TBC_15,TBC_20R,TBC_25QR,TBC_30AR,TBC_30BR,TBC_30CR,TBC_30DR,TBC_30ER,TBC_30FR,TBC_30GR,TBC_35,TBC_40,TBC_41A,TBC_41BR,TBC_45AR,TBC_45B,TBC_45F,TBC_45GR,TBC_50R,OTP_05AR,OTP_05BR,OTP_05CR,OTP_05DR,OTP_05ER,VAP_05AR,VAP_05BR,VAP_10R,VAP_15AR,VAP_15BR,VAP_15CR,VAP_20R,VAP_21R,VAP_30R,VAP_35R,VAP_40A,VAP_40BR,VAP_40HR,VAP_41A,VAP_41BR,VAP_41IR,VAP_45R,VAP_60,CAN_05A,CAN_05BR,CAN_10A,CAN_10BR,CAN_15AR,CAN_15BR,CAN_17R,CAN_20A,CAN_20BR,CAN_25AR,CAN_25BR,CAN_30AR,CAN_30BR,CAN_30CR,CAN_30G,IU_05R,ALC_05,ALC_10R,GENDER,AGEGROUP,PROV_C,ED_05R,INDFLGR,PGDVFLR,SORFLGR,LTC_10R,GEN_01,GEN_05,DV_SS,DV_SSB,DV_VC30,DV_VC30B,DV_VP30R,DVCAN30B,DVVP30BR,FIRSTTRR,CIGWAVR,DV_ALC30,DV_CAN30,WTPP,VERDATE
76721,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,2,59,9,9,9,9,2,2,2,3,4,2,3,2,3,3,6,96,2,2,923.8582,11SEP2023
76722,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,46,9,9,9,9,1,1,2,3,4,2,3,2,3,3,6,96,2,2,435.9626,11SEP2023
76723,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,2,1,13,9,9,9,9,2,3,3,3,4,2,3,2,3,3,6,96,1,2,502.2202,11SEP2023
76724,1,1,1,6,1,6,96,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,1,7,35,2,2,2,2,2,4,2,1,1,2,3,2,3,3,1,1,1,2,5940.7802,11SEP2023
76725,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,7,1,4,59,2,2,1,2,2,2,2,3,4,2,3,2,3,3,6,96,1,2,5293.5176,11SEP2023
76726,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,59,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,2,2,720.8779,11SEP2023
76727,1,1,1,6,1,6,96,1,1,1,1,1,1,1,2,2,6,6,2,2,2,1,2,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,1,3,7,1,7,35,1,2,2,1,1,4,3,1,1,2,3,2,3,3,1,1,1,2,5940.7802,11SEP2023
76728,1,2,4,6,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,2,2,0,0,3,1,2,3,1,2,2,1,2,2,2,3,1,2,4,96,6,96,1,1,3,3,6,2,1,2,2,1,2,4,1,2,47,9,9,9,9,2,1,3,2,3,2,3,1,3,2,1,96,1,2,799.9264,11SEP2023
76729,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,1,2,4,1,6,59,2,2,2,2,2,2,3,2,3,2,3,2,3,3,1,96,1,2,6691.9501,11SEP2023
76730,1,3,2,2,1,6,96,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,4,4,4,4,4,1,4,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,3,1,96,1,1,2,1,5,2,1,1,2,2,2,3,2,3,1,3,35,3,2,1,1,2,3,3,1,2,1,2,2,1,3,3,1,1,1,11207.9776,11SEP2023
76731,1,1,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,1,4,96,6,96,2,2,96,6,6,6,6,6,6,3,4,7,2,7,35,3,2,2,2,2,3,3,3,4,2,3,2,3,3,3,96,2,2,5454.9934,11SEP2023
76732,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,35,9,9,9,9,2,1,1,3,4,2,3,2,3,3,6,96,2,2,1411.984,11SEP2023
76733,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,6,2,6,2,4,24,3,2,2,2,2,2,3,3,4,2,3,2,3,3,3,96,1,2,5472.1093,11SEP2023
76734,1,2,2,1,1,6,96,1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,1,96,2,96,1,1,4,2,2,1,2,2,2,1,2,3,1,2,47,9,9,9,9,2,1,2,1,2,1,2,2,1,3,1,1,1,1,860.6694,11SEP2023
76735,1,1,1,6,1,6,96,1,1,1,1,1,1,1,4,2,6,6,2,1,2,1,1,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,1,3,6,2,6,35,3,2,2,2,2,3,3,1,1,2,3,2,3,3,1,2,1,2,2713.5389,11SEP2023
76736,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,5,1,4,47,1,2,2,2,1,3,1,3,4,2,3,2,3,3,6,96,2,2,3312.0789,11SEP2023
76737,1,6,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,9,9,9,9,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,1,7,4,96,6,96,2,2,96,6,6,6,6,6,6,1,4,6,2,7,59,3,2,2,2,1,3,4,2,3,2,3,2,3,3,3,96,2,2,4808.9044,11SEP2023
76738,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,2,46,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,2,2,513.6823,11SEP2023
76739,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,5,2,1,24,9,9,9,9,2,4,4,3,4,2,3,2,3,3,2,96,1,2,772.7842,11SEP2023
76740,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,24,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,2,2,750.4297,11SEP2023
76741,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,1,2,6,2,7,59,3,2,2,2,2,2,2,2,3,2,3,2,3,3,1,96,1,2,2963.29,11SEP2023
76742,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,2,48,9,9,9,9,1,5,3,3,4,2,3,2,3,3,6,96,2,2,600.6517,11SEP2023
76743,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,35,9,9,9,9,2,1,1,3,4,2,3,2,3,3,6,96,2,2,1413.0299,11SEP2023
76744,1,2,1,6,1,6,96,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,2,1,1,1,2,2,96,6,6,6,6,6,6,1,4,6,1,5,10,2,2,2,2,2,2,2,1,1,2,3,2,2,3,1,3,2,1,1362.7793,11SEP2023
76745,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,4,4,96,6,96,2,2,96,6,6,6,6,6,6,6,2,6,1,3,59,3,2,2,2,2,1,3,3,4,2,3,2,3,3,3,96,1,2,6688.8092,11SEP2023
76746,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,24,9,9,9,9,2,3,3,3,4,2,3,2,3,3,6,96,2,2,695.4297,11SEP2023
76747,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,6,24,2,2,2,2,2,2,1,3,4,2,3,2,3,3,6,96,1,2,4760.0907,11SEP2023
76748,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,3,4,96,6,96,1,2,96,6,6,6,6,6,6,3,3,7,2,2,59,9,9,9,9,1,2,3,3,4,2,3,2,3,3,3,96,1,2,1100.4052,11SEP2023
76749,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,2,35,9,9,9,9,1,4,3,3,4,2,3,2,3,3,6,96,1,2,1778.5905,11SEP2023
76750,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,3,4,96,6,96,2,1,4,2,2,1,2,2,2,6,4,7,2,2,59,9,9,9,9,2,3,4,3,4,1,2,2,3,3,3,96,2,2,840.8897,11SEP2023
76751,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,6,2,6,1,6,48,3,2,9,2,2,2,1,3,4,2,3,2,3,3,3,96,1,2,11874.8838,11SEP2023
76752,1,1,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,6,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,2,1,7,3,6,2,1,2,2,1,2,7,1,6,35,1,2,2,2,2,2,2,2,3,2,3,2,3,3,1,96,1,2,4998.4515,11SEP2023
76753,1,2,4,6,1,1,4,99,99,99,99,99,99,99,2,2,6,6,2,2,2,1,1,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,9,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,9,2,5,1,5,24,2,2,2,2,2,1,1,2,3,2,3,2,3,3,9,99,1,2,2547.3151,11SEP2023
76754,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,46,1,2,9,9,2,3,3,3,4,2,3,2,3,3,6,96,2,2,587.9966,11SEP2023
76755,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,24,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,2,2,735.3679,11SEP2023
76756,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,1,3,6,1,3,35,2,2,2,2,2,2,2,3,4,2,3,2,3,3,1,96,1,2,12310.1185,11SEP2023
76757,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,1,5,48,2,2,2,2,2,1,1,3,4,2,3,2,3,3,6,96,1,2,4228.0305,11SEP2023
76758,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,4,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,3,3,1,2,96,2,1,5,3,6,2,1,2,2,3,2,4,1,3,59,3,2,2,2,2,1,2,3,4,2,3,2,2,3,3,96,1,1,7294.6043,11SEP2023
76759,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,3,1,6,2,7,35,2,2,2,2,2,1,1,2,3,2,3,2,3,3,3,96,1,2,2740.5798,11SEP2023
76760,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,1,3,2,1,2,1,2,1,6,4,7,2,1,11,9,9,9,9,2,3,5,3,4,1,2,2,3,3,3,96,2,2,90.8395,11SEP2023
76761,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,7,10,2,1,2,2,2,2,2,3,4,2,3,2,3,3,6,96,2,2,724.9397,11SEP2023
76762,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,59,9,9,9,9,2,3,2,3,4,2,3,2,3,3,6,96,2,2,636.6851,11SEP2023
76763,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,35,1,2,2,2,2,2,1,3,4,2,3,2,3,3,6,96,2,2,2702.4154,11SEP2023
76764,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,99,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,1,2,96,6,6,6,6,6,6,9,4,7,1,7,12,1,1,2,2,1,5,1,2,3,2,3,2,3,3,9,96,2,2,761.852,11SEP2023
76765,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,1,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,4,1,1,47,9,9,9,9,2,2,3,3,4,2,3,2,3,3,2,96,1,2,579.6743,11SEP2023
76766,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,1,1,6,0,0,3,2,2,3,2,2,1,2,2,1,2,3,1,2,1,96,2,96,2,1,3,1,6,1,1,1,1,2,3,6,2,1,35,9,9,9,9,2,4,5,3,4,1,1,1,1,1,2,96,1,1,1539.5565,11SEP2023
76767,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,3,10,2,2,2,2,2,2,3,3,4,2,3,2,3,3,6,96,2,2,646.4048,11SEP2023
76768,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,2,2,3,2,2,48,9,9,9,9,2,2,3,3,4,2,3,2,3,3,2,96,1,2,684.8009,11SEP2023
76769,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,2,2,0,0,2,1,2,1,2,2,1,2,2,1,2,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,6,1,1,59,9,9,9,9,2,1,2,3,4,2,3,1,3,2,2,96,2,2,915.8992,11SEP2023
76770,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,4,1,0,0,0,3,1,2,4,1,2,2,1,2,2,1,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,1,4,6,2,4,35,1,2,2,2,1,4,3,2,3,2,3,1,3,1,1,96,2,2,3443.1871,11SEP2023
76771,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,1,2,6,2,6,12,2,2,2,2,2,2,2,3,4,2,3,2,3,3,1,96,1,2,858.3207,11SEP2023
76772,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,9,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,46,1,2,2,2,1,4,2,3,4,2,3,2,3,3,6,96,2,2,587.9966,11SEP2023
76773,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,2,1,0,0,1,1,2,1,2,2,1,2,2,1,1,3,1,2,3,1,2,96,1,2,96,6,6,6,6,6,6,3,2,1,2,2,24,9,9,9,9,2,2,4,3,4,2,3,1,2,2,3,96,1,1,926.034,11SEP2023
76774,1,2,1,6,1,6,96,2,2,2,2,2,2,2,4,2,6,6,2,2,2,1,2,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,6,35,3,2,2,2,2,2,1,1,1,2,3,2,3,3,1,2,2,2,5062.4283,11SEP2023
76775,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,2,1,7,24,1,2,2,2,2,3,3,3,4,2,3,2,3,3,6,96,1,2,2764.8715,11SEP2023
76776,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,2,59,9,9,9,9,2,3,3,3,4,2,3,2,3,3,6,96,2,2,864.4584,11SEP2023
76777,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,13,1,2,2,9,2,2,3,3,4,2,3,2,3,3,6,96,2,2,501.0579,11SEP2023
76778,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,7,48,1,2,2,2,2,2,1,3,4,2,3,2,3,3,6,96,2,2,2505.8011,11SEP2023
76779,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,2,3,6,2,2,48,9,9,9,9,2,1,2,3,4,2,3,2,3,3,2,96,1,2,1043.0863,11SEP2023
76780,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,59,9,9,9,9,2,3,2,3,4,2,3,2,3,3,6,96,2,2,646.5871,11SEP2023
76781,1,2,2,1,2,6,96,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,4,4,4,4,4,1,2,2,1,99,99,1,9,1,1,2,2,1,2,2,1,1,3,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,2,3,6,1,2,24,9,9,9,9,2,3,3,1,2,2,3,1,3,2,2,1,1,2,993.7062,11SEP2023
76782,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,48,9,9,9,9,2,1,2,3,4,2,3,2,3,3,6,96,2,2,700.4861,11SEP2023
76783,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,2,5,48,2,2,2,2,2,2,4,3,4,2,3,2,3,3,3,96,1,2,2239.6235,11SEP2023
76784,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,6,1,3,48,3,2,1,2,2,1,2,3,4,2,3,2,3,3,6,96,2,2,14517.0497,11SEP2023
76785,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,3,1,2,24,9,9,9,9,2,3,3,3,4,2,3,2,3,3,6,96,1,2,967.151,11SEP2023
76786,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,4,35,3,2,1,2,2,2,1,3,4,2,3,2,3,3,6,96,2,2,6455.1369,11SEP2023
76787,1,1,4,6,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,1,4,6,2,5,46,3,1,2,2,2,4,4,2,3,2,3,2,3,3,1,96,2,2,1049.6657,11SEP2023
76788,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,47,9,9,9,9,2,2,4,3,4,2,3,2,3,3,6,96,2,2,610.9606,11SEP2023
76789,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,1,2,59,9,9,9,9,2,3,4,3,4,2,3,2,3,3,6,96,1,2,964.2953,11SEP2023
76790,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,1,7,59,2,2,9,1,1,4,4,3,4,2,3,2,3,3,3,96,1,2,4256.4392,11SEP2023
76791,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,1,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,2,4,96,6,96,2,1,3,2,1,2,1,2,2,2,3,5,2,1,46,9,9,9,9,2,1,2,3,4,1,2,2,3,3,2,96,1,2,403.028,11SEP2023
76792,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,2,24,9,9,9,9,2,2,1,3,4,2,3,2,3,3,6,96,2,2,1003.0134,11SEP2023
